ClientID,rank,Produit,proba
10720,3,SANTE ET PREVOYANCE,0.021263052838534427
10721,1,POLICE AU VOYAGE(FACULTE MARITIME),0.415278346158291
10721,2,SANTE ET PREVOYANCE,0.09392175474399705
10721,3,TOUS RISQUES CHANTIER,0.0853408833719351
10722,1,POLICE ABONNEMENT(CORPS DE CONSTRUCTION NAVAL),0.5889933791147034
10722,2,AUTOMOBILE II,0.08642503270782456
10722,3,AUTOMOBILE DOUANE,0.02792347188410226
10723,1,SANTE ET PREVOYANCE,0.19351866467230638
10723,2,MULTIRISQUES INFORMATIQUES,0.13543392145908525
10723,3,OMNICANAL AUTOMOBILE PACK PERSONALISE,0.100080988174386
10724,1,AUTOMOBILE LEASING,0.4735972506926449
10724,2,ENGINS DE CHANTIERS,0.09715133109482474
10724,3,BRIS DE MACHINES,0.06032224180314736
10725,1,SANTE ET PREVOYANCE,0.3518454567661126
10725,2,MULTIRISQUES PROFESSIONNELLES,0.0929367697752988
10725,3,OMNICANAL AUTOMOBILE PACK PERSONALISE,0.05307965208661063
10726,1,SANTE ET PREVOYANCE,0.5122868383728248
10726,2,POLICE AU VOYAGE(FACULTE MARITIME),0.06557938522509027
10726,3,POLICE ABONNEMENT(FACULTE AERIEN),0.05803988964500377
10727,1,INCENDIE RISQUES INDUSTRIEL,0.5385079985143081
10727,2,SANTE ET PREVOYANCE,0.29722514547991014
10727,3,MULTIRISQUES PROFESSIONNELLES,0.006140991933845962
10728,1,TOUS RISQUES CHANTIER,0.5454462411686131
10728,2,RESPONSABILITE DECENNALE,0.04470899869112867
10728,3,POLICE ABONNEMENT(FACULTE TERRESTRE),0.03512817216002102
10729,1,SANTE ET PREVOYANCE,0.32925452609216316
10729,2,OMNICANAL AUTOMOBILE PACK3,0.23580977168257755
10729,3,AUTOMOBILE TUNISIE TELECOM,0.05096044024332824
10730,1,SANTE ET PREVOYANCE,0.4964445266068533
10730,2,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.19951642832770092
10730,3,MULTIRISQUES HABITATIONS OCCUPANT,0.050013428533184204
10731,1,ASSISTANCE DES VEHICULES,0.47276884304675326
10731,2,SANTE ET PREVOYANCE,0.1488212721427568
10731,3,PACK TOUS RISQUES SANS FRANCHISE,0.0611911610605176
10732,1,RESPONSABILITE DECENNALE,0.3008748069398812
10732,2,AUTOMOBILE TUNISIE TELECOM,0.09382141866126191
10732,3,POLICE A ALIMENTER(FACULTE AERIEN),0.09236810438035922
10733,1,PACK DOMMAGE ET COLLISION,0.4291393856466266
10733,2,TRANSPORT CORPS AVIATION,0.0471800097068109
10733,3,SANTE ET PREVOYANCE,0.040788575248502865
10734,1,BRIS DE MACHINES,0.5089079002063185
10734,2,OMNICANAL AUTOMOBILE PACK3,0.17340796237817044
10734,3,PACK DOMMAGE ET COLLISION,0.0859013340374119
10735,1,SANTE ET PREVOYANCE,0.30527796853621547
10735,2,OMNICANAL AUTOMOBILE PACK PERSONALISE,0.04211525436343603
10735,3,POLICE ABONNEMENT(CORPS DE TOUT NAVIRES),0.020123053320394615
10736,1,OMNICANAL AUTOMOBILE PACK2,0.6913750924823822
10736,2,POLICE ABONNEMENT(CORPS DE CONSTRUCTION NAVAL),0.0701353741852811
10736,3,POLICE AU VOYAGE(FACULTE TERRESTRE),0.023302881353517827
10737,1,ENGINS DE CHANTIERS,0.5149042888174621
10737,2,SANTE ET PREVOYANCE,0.1671048147278683
10737,3,OMNICANAL AUTOMOBILE PACK1,0.03268604871836984
10738,1,ASSISTANCES EN VOYAGES BH,0.5929103393783739
10738,2,SANTE ET PREVOYANCE,0.03413261356838867
10738,3,POLICE AU VOYAGE(CORPS DE CONSTRUCTION NAVAL),0.020961026011023193
10739,1,SANTE ET PREVOYANCE,0.48230731297706425
10739,2,POLICE ABONNEMENT(FACULTE AERIEN),0.28666877257060763
10739,3,MULTIRISQUES HABITATIONS NON OCCUPANT AMICALE,0.007939041829566427
10740,1,SANTE ET PREVOYANCE,0.7125426167714378
10740,2,R.C PROFESSION CULINAIRE,0.03221190737240432
10740,3,RC ENTREPRISE DE BATIMENT ET TRAVAUX PUBLIC,0.0195475993360769
10741,1,RENTE EDUCATION (AS),0.42565006727927196
10741,2,SANTE ET PREVOYANCE,0.32186427079213753
10741,3,BRIS DE MACHINES,0.09241656552692096
10742,1,BRIS DE MACHINES,0.6748894673965261
10742,2,SANTE ET PREVOYANCE,0.029284494271487375
10742,3,MULTIRISQUES PROFESSIONNELLES CENTRALISE,0.011813125261308838
10743,1,POLICE ABONNEMENT(CORPS DE PECHE),0.5221710006751997
10743,2,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.10318461421713827
10743,3,SANTE ET PREVOYANCE,0.03159222970775313
10744,1,MULTIRISQUES HABITATIONS OCCUPANT (BH),0.7468776845359172
10744,2,SANTE ET PREVOYANCE,0.10997177895247799
10744,3,POLICE AU VOYAGE(FACULTE MARITIME),0.008064953782371029
10745,1,R.C PROMONEUR EN CALECHE OU SUR MONTURE,0.5225294983401458
10745,2,SANTE ET PREVOYANCE,0.24477526926548718
10745,3,MULTIRISQUES INFORMATIQUES,0.052496552166057225
10746,1,MULTIRISQUES HABITATIONS NON OCCUPANT (BH),0.32129258846638387
10746,2,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (PERSONNELS BTE),0.15258808566954735
10746,3,PACK TOUS RISQUES AVEC FRANCHISE,0.04239633326861925
10747,1,POLICE AU VOYAGE(FACULTE AERIEN),0.7953693578490634
10747,2,BRIS DE MACHINES,0.055442022920240606
10747,3,SANTE ET PREVOYANCE,0.013634214179781874
10748,1,INCENDIE COMMERCIAL / LEASING,0.690140222907311
10748,2,RESPONSABILITE DECENNALE,0.10856009760330605
10748,3,SANTE ET PREVOYANCE,0.017592910881859398
10749,1,ASSISTANCE DES VEHICULES,0.6121063847515655
10749,2,TOUS RISQUES MONTAGE,0.0687336068232128
10749,3,POLICE A ALIMENTER(CORPS DE PLAISANCE),0.06097323941616506
10750,1,AUTOMOBILE,0.747941842255366
10750,2,SANTE ET PREVOYANCE,0.06725097716670811
10750,3,AUTOMOBILE LEASING,0.044485599276905444
10751,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (AMICALE SOTUMAG),0.49789568565236636
10751,2,PACK TOUS RISQUES SANS FRANCHISE,0.28965877908227117
10751,3,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (AMICALE CNFCPP),0.025192492083731935
10752,1,AUTOMOBILE AMICALE,0.28318223000715004
10752,2,SANTE ET PREVOYANCE,0.25910257700572825
10752,3,PACK BASIC+,0.1394125886767559
10753,1,OMNICANAL AUTOMOBILE PACK3,0.5446411416758774
10753,2,RESPONSABILITE DECENNALE,0.1346540604685537
10753,3,CREDITS COMMERCIAUX B.H,0.052368392073625404
10754,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (AMICALE CNFCPP),0.07114147184758213
10754,2,SANTE ET PREVOYANCE,0.06870259803999522
10754,3,ASSISTANCES EN VOYAGES MJSEP,0.04959641044179242
10755,1,PACK DOMMAGE ET COLLISION,0.3574827139251897
10755,2,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (STEG),0.05586772136011946
10755,3,SANTE ET PREVOYANCE,0.03878407368535011
10756,1,R.C PROPRIETAIRE D IMMEUBLE,0.678545919343082
10756,2,SANTE ET PREVOYANCE,0.11489669377857481
10756,3,MULTIRISQUES INFORMATIQUES,0.0749722927336224
10757,1,R.C PROFESSION CULINAIRE,0.6340991826628211
10757,2,SANTE ET PREVOYANCE,0.11862238167507774
10757,3,POLICE A ALIMENTER(FACULTE TERRESTRE),0.052006205828408966
10758,1,RESPONSABILITE CIVILE,0.24983987694073193
10758,2,SANTE ET PREVOYANCE,0.23025271080234955
10758,3,CARTES BANCAIRES,0.08320590795706237
10759,1,ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON+ (AS),0.46666721184737253
10759,2,SANTE ET PREVOYANCE,0.14176179354130425
10759,3,POLICE ABONNEMENT(CORPS DE PECHE),0.05814108651524121
10760,1,ASSISTANCE DES VEHICULES,0.4803006138575645
10760,2,POLICE A ALIMENTER(FACULTE AERIEN),0.17645588680787375
10760,3,SANTE ET PREVOYANCE,0.027163244691579935
10761,1,TEMPORAIRE DECES CFE,0.5967124376275269
10761,2,SANTE ET PREVOYANCE,0.14296697051245907
10761,3,ENGINS DE CHANTIERS,0.03358276774516064
10762,1,RESPONSABILITE DECENNALE,0.09924761827042154
10762,2,SANTE ET PREVOYANCE,0.0656016502103826
10762,3,VOL TOUTE CATEGORIES,0.031798490256737304
10763,1,RESPONSABILITE DECENNALE,0.43848712355056735
10763,2,POLICE ABONNEMENT(CORPS DE PLAISANCE),0.3467034667411587
10763,3,SANTE ET PREVOYANCE,0.01750512577199323
10764,1,SANTE ET PREVOYANCE,0.6225502975873715
10764,2,TEMPORAIRE DECES (AS),0.11598844732882939
10764,3,INCENDIE RISQUES SIMPLE,0.011316306867283408
10765,1,SANTE ET PREVOYANCE,0.29888364057860345
10765,2,PACK BASIC,0.2097259146873215
10765,3,BRIS DE MACHINES,0.1977442127889743
10766,1,R.C GARDERIE ET JARDIN D ENFANTS,0.6638840152828009
10766,2,RESPONSABILITE DECENNALE,0.08695193887448427
10766,3,SANTE ET PREVOYANCE,0.07931250464619169
10767,1,POLICE A ALIMENTER(FACULTE MARITIME),0.2983100398730268
10767,2,PACK BASIC,0.2979511657820052
10767,3,SANTE ET PREVOYANCE,0.030013322782186717
10768,1,R.C PARTICULIER-CHEF DE FAMILLE- MAITRE DE MAISON,0.1071452656224956
10768,2,SANTE ET PREVOYANCE,0.07560851506564524
10768,3,ASSISTANCES EN VOYAGES - PLAN ETUDIANT+,0.027722347073906937
10769,1,SANTE ET PREVOYANCE,0.33343802204278417
10769,2,HORIZON (AMICALE TELEPERFORMANCE),0.08309848210399738
10769,3,INCENDIE RISQUES INDUSTRIEL,0.037676368566985044
10770,1,SANTE ET PREVOYANCE,0.29139185897625225
10770,2,AUTOMOBILE,0.10174642341780485
10770,3,AUTOMOBILE AMICALE,0.08086361774867121
10771,1,SANTE ET PREVOYANCE,0.3128992870249001
10771,2,TOUS RISQUES CHANTIER,0.09477107308925536
10771,3,BRIS DE MACHINES,0.07276159235075051
10772,1,SANTE ET PREVOYANCE,0.34176186846736434
10772,2,INCENDIE RISQUES SIMPLE CENTRALISE,0.03153258085518141
10772,3,PACK BASIC+,0.02704408496318546
10773,1,INCENDIE RISQUES SIMPLE CENTRALISE,0.272641903083851
10773,2,POLICE ABONNEMENT(CORPS DE CONSTRUCTION NAVAL),0.08095028214979623
10773,3,MULTIRISQUES HABITATIONS  OCCUPANT AMICALE,0.05928060223892169
10774,1,BRIS DE MACHINES,0.414739460209352
10774,2,ENGINS DE CHANTIERS,0.11977512008209151
10774,3,SANTE ET PREVOYANCE,0.10831487451890648
10775,1,POLICE AU VOYAGE(CORPS DE PECHE),0.21788403232430775
10775,2,MULTIRISQUES HABITATIONS  OCCUPANT AMICALE,0.14455641385466705
10775,3,POLICE ABONNEMENT(FACULTE TERRESTRE),0.09047358879431586
10776,1,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.6147165329034893
10776,2,MULTIRISQUES HABITATIONS OCCUPANT,0.10244672796375841
10776,3,SANTE ET PREVOYANCE,0.021194750689268974
10777,1,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.4844798955794752
10777,2,SANTE ET PREVOYANCE,0.24878507981440748
10777,3,TOUS RISQUES MONTAGE,0.02156458908627426
10778,1,MIXTE IMPURE A CARACTERE DECES 100 * 50 (AS),0.39932961589935595
10778,2,POLICE ABONNEMENT(CORPS DE PLAISANCE),0.2878858424622636
10778,3,SANTE ET PREVOYANCE,0.023667460068468794
10779,1,PACK BASIC,0.6090408534240055
10779,2,TOUS RISQUES MONTAGE,0.12872828087684476
10779,3,SANTE ET PREVOYANCE,0.022803553346477358
10780,1,INCENDIE LOGEMENTS  BTE,0.21980988640965468
10780,2,SANTE ET PREVOYANCE,0.21274018835979666
10780,3,POLICE A ALIMENTER(FACULTE TERRESTRE),0.03962336931827879
10781,1,SANTE ET PREVOYANCE,0.6725439485891553
10781,2,OMNICANAL AUTOMOBILE PACK PERSONALISE,0.05376076277774465
10781,3,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.010340307429124672
10782,1,SANTE ET PREVOYANCE,0.33214348026513524
10782,2,TOUS RISQUES MONTAGE,0.23222108353529025
10782,3,POLICE A ALIMENTER(CORPS DE TOUT NAVIRES),0.054757955245548606
10783,1,RESPONSABILITE DECENNALE,0.47222853095591194
10783,2,SANTE ET PREVOYANCE,0.23569758019121015
10783,3,BRIS DE MACHINES,0.03688335470587941
10784,1,R.C PHARMACIEN,0.6580348846577132
10784,2,AUTOMOBILE TUNISIE TELECOM,0.07167642978126568
10784,3,MULTIRISQUES INFORMATIQUES,0.07164900269892081
10785,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (TSB),0.394008751656576
10785,2,SANTE ET PREVOYANCE,0.15835185853518877
10785,3,MULTIRISQUES INFORMATIQUES,0.04118193062247707
10786,1,RESPONSABILITE DECENNALE,0.5399755523039074
10786,2,MULTIRISQUE HOTELIER,0.040080429810658076
10786,3,SANTE ET PREVOYANCE,0.036071998385616824
10787,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT,0.5079222087468359
10787,2,SANTE ET PREVOYANCE,0.3070883035957672
10787,3,POLICE A ALIMENTER(FACULTE TERRESTRE),0.016164334094011093
10788,1,TOUS RISQUES MONTAGE,0.4560954348613154
10788,2,SANTE ET PREVOYANCE,0.2010073726008121
10788,3,MULTIRISQUES HABITATIONS NON OCCUPANT,0.030783039046236232
10789,1,ASSISTANCES EN VOYAGES MJSEP,0.4132331730309472
10789,2,SANTE ET PREVOYANCE,0.04601860834939528
10789,3,VOL AVEC EFFRACTION DES MARCHANDISES DE TOUTE NATURE,0.038578281053357755
10790,1,POLICE ABONNEMENT(FACULTE MARITIME),0.7802905217806348
10790,2,RESPONSABILITE DECENNALE,0.035602377042752514
10790,3,SANTE ET PREVOYANCE,0.014312123984971167
10791,1,PACK BASIC,0.3704627595686554
10791,2,OMNICANAL AUTOMOBILE PACK2,0.10360849161130142
10791,3,SANTE ET PREVOYANCE,0.04120862938058019
10792,1,INCENDIE COMMERCIAL / LEASING,0.4978132660405596
10792,2,POLICE ABONNEMENT(CORPS DE PECHE),0.21471505223563325
10792,3,SANTE ET PREVOYANCE,0.14560494631329934
10793,1,MULTIRISQUES HABITATIONS OCCUPANT (SALIM),0.8772468077322724
10793,2,INCENDIE COMMERCIAL / LEASING,0.014632538170583902
10793,3,AUTOMOBILE II,0.010695144438270271
10794,1,POLICE A ALIMENTER(CORPS DE PECHE),0.755632936748354
10794,2,MULTIRISQUES HABITATIONS NON OCCUPANT (BH),0.12278548616186495
10794,3,MULTIRISQUES PROFESSIONNELLES,0.011619627981214109
10795,1,POLICE ABONNEMENT(FACULTE TERRESTRE),0.27167211629830945
10795,2,PACK BASIC,0.23640715648947774
10795,3,POLICE A ALIMENTER(FACULTE TERRESTRE),0.06534260464441069
10796,1,SANTE ET PREVOYANCE,0.20867945818052192
10796,2,AUTOMOBILE TUNISIE TELECOM,0.07276646253187921
10796,3,PACK TOUS RISQUES AVEC FRANCHISE,0.07116686436648355
10797,1,INCENDIE COMMERCIAL / LEASING,0.17080292186415788
10797,2,MULTIRISQUES HABITATIONS NON OCCUPANT,0.08081669992063802
10797,3,PACK TOUS RISQUES AVEC FRANCHISE,0.06977932390298205
10798,1,R.C PROPRIETAIRE D IMMEUBLE,0.6676222707444471
10798,2,SANTE ET PREVOYANCE,0.15591031839971004
10798,3,CARTES BANCAIRES,0.01227770691525023
10799,1,INCENDIE RISQUES SIMPLE CENTRALISE,0.49688399557350815
10799,2,TOUS RISQUES MONTAGE,0.190877194227088
10799,3,MULTIRISQUES INFORMATIQUES,0.05432212543835333
10800,1,SANTE ET PREVOYANCE,0.4734992413674477
10800,2,DEGATS DES EAUX,0.020105388225945632
10800,3,CREDITS COMMERCIAUX B.H,0.01200713008924642
10801,1,ENGINS DE CHANTIERS,0.4889207064039356
10801,2,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.1850877303535419
10801,3,AUTOMOBILE AMICALE,0.0609888114321833
10802,1,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.4638240993383195
10802,2,SANTE ET PREVOYANCE,0.18922856935768181
10802,3,OMNICANAL AUTOMOBILE PACK3,0.03476286176411349
10803,1,ASSISTANCE DOMICILIAIRE,0.6909475672504305
10803,2,BRIS DE MACHINES,0.048063482569176225
10803,3,PERTES D EXPLOITATION APRES  INCENDIE,0.03847199910389507
10804,1,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.5797594762689915
10804,2,POLICE ABONNEMENT(CORPS DE PECHE),0.1241203805244883
10804,3,PACK BASIC,0.061392415145726846
10805,1,INCENDIE RISQUES INDUSTRIEL,0.45064470859348926
10805,2,SANTE ET PREVOYANCE,0.07259185253356527
10805,3,RESPONSABILITE DECENNALE,0.0708595581211564
10806,1,PACK TOUS RISQUES SANS FRANCHISE,0.6299968950773155
10806,2,ENGINS DE CHANTIERS,0.1283807070645131
10806,3,SANTE ET PREVOYANCE,0.020327752336865162
10807,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT( ACQUITION DU PREMIER LOGEMENT (BH)),0.45336695944453037
10807,2,BRIS DE MACHINES,0.21264704199547324
10807,3,AUTOMOBILE TUNISIE TELECOM,0.041553927662683184
10808,1,RESPONSABILITE CIVILE,0.6103325965904212
10808,2,MULTIRISQUES INFORMATIQUES,0.09354584455904778
10808,3,TOUS RISQUES MONTAGE,0.06095687040538478
10809,1,POLICE ABONNEMENT(FACULTE AERIEN),0.7454968820341332
10809,2,ENGINS DE CHANTIERS,0.05510801033208532
10809,3,BRIS DE MACHINES,0.040274603162154796
10810,1,INCENDIE RISQUES SIMPLE,0.37957548270912034
10810,2,TOUS RISQUES MONTAGE,0.21248618373391776
10810,3,ASSISTANCES EN VOYAGES - PLAN BASIQUE,0.05539484092558557
10811,1,MULTIRISQUES HABITATIONS OCCUPANT (BH),0.15748117740913872
10811,2,TRANSPORT CORPS AVIATION,0.11312546113997626
10811,3,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (PERSONNELS BTE),0.05212331164540733
10812,1,MULTIRISQUES INFORMATIQUES,0.3503615415265526
10812,2,MULTIRISQUES HABITATIONS OCCUPANT,0.3392175290788717
10812,3,SANTE ET PREVOYANCE,0.027987677152381842
10813,1,ENGINS DE CHANTIERS,0.4008493121324272
10813,2,AUTOMOBILE TUNISIE TELECOM,0.1693430913482538
10813,3,AUTOMOBILE DOUANE,0.05623767415896844
10814,1,POLICE AU VOYAGE(FACULTE TERRESTRE),0.7106451509193041
10814,2,VOL AVEC EFFRACTION DES MARCHANDISES DE TOUTE NATURE,0.060433438095279075
10814,3,SANTE ET PREVOYANCE,0.018137945672976188
10815,1,OMNICANAL AUTOMOBILE PACK1,0.4362450135470204
10815,2,BRIS DE MACHINES,0.09902481420180739
10815,3,RESPONSABILITE DECENNALE,0.08724217586453117
10816,1,OMNICANAL AUTOMOBILE PACK2,0.506053338298891
10816,2,SANTE ET PREVOYANCE,0.2621276658511529
10816,3,INCENDIE LOGEMENTS  B.H,0.005137259305048242
10817,1,SANTE ET PREVOYANCE,0.5650815787371322
10817,2,PACK BASIC+,0.04385650540493318
10817,3,CREDITS COMMERCIAUX B.H,0.0210595323834563
10818,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (BTE),0.6882922985529375
10818,2,TOUS RISQUES CHANTIER,0.05346106239366966
10818,3,SANTE ET PREVOYANCE,0.018598610603177756
10819,1,POLICE ABONNEMENT(FACULTE AERIEN),0.552203145903739
10819,2,POLICE ABONNEMENT(FACULTE MARITIME),0.12573953466516158
10819,3,SANTE ET PREVOYANCE,0.10560720691877837
10820,1,MULTIRISQUES HABITATIONS NON OCCUPANT,0.4251703661804193
10820,2,TOUS RISQUES MONTAGE,0.24563718501710524
10820,3,POLICE AU VOYAGE(FACULTE TERRESTRE),0.14606617559308482
10821,1,PACK DOMMAGE ET COLLISION,0.5278447251845175
10821,2,POLICE A ALIMENTER(CORPS DE PLAISANCE),0.13407956290636466
10821,3,TOUS RISQUES CHANTIER,0.05787084059153313
10822,1,RESPONSABILITE DECENNALE,0.32185767055170883
10822,2,SANTE ET PREVOYANCE,0.28762951546741916
10822,3,POLICE AU VOYAGE(CORPS DE PLAISANCE),0.024987104737015677
10823,1,OMNICANAL AUTOMOBILE PACK2,0.127704228196926
10823,2,SANTE ET PREVOYANCE,0.0636431696333216
10823,3,TOUS RISQUES MONTAGE,0.05385968112887177
10824,1,SANTE ET PREVOYANCE,0.3143508749236825
10824,2,AUTOMOBILE II,0.052820009089390475
10824,3,INCENDIE RISQUES AGRICOLES,0.0366269368254184
10825,1,MULTIRISQUES INFORMATIQUES,0.3380143800044426
10825,2,POLICE AU VOYAGE(FACULTE MARITIME),0.22213283420850202
10825,3,POLICE AU VOYAGE(FACULTE TERRESTRE),0.0966776058435608
10826,1,SANTE ET PREVOYANCE,0.39918845679048587
10826,2,AUTOMOBILE AMICALE,0.19354854705517438
10826,3,ASSISTANCES EN VOYAGES MJSEP,0.016593882290654366
10827,1,PACK TOUS RISQUES SANS FRANCHISE,0.30274683260895285
10827,2,ENGINS DE CHANTIERS,0.1100134136483794
10827,3,SANTE ET PREVOYANCE,0.05200778408011112
10828,1,MIXTE REVALORISABLE (AS),0.5945663070057372
10828,2,ENGINS DE CHANTIERS,0.07892342163074136
10828,3,POLICE ABONNEMENT(CORPS DE CONSTRUCTION NAVAL),0.06496255743534612
10829,1,R.C GARDERIE ET JARDIN D ENFANTS,0.6434180872080647
10829,2,POLICE ABONNEMENT(CORPS DE PLAISANCE),0.09825069140875776
10829,3,POLICE A ALIMENTER(CORPS DE TOUT NAVIRES),0.045718566034531616
10830,1,AUTOMOBILE,0.38475129297799826
10830,2,POLICE AU VOYAGE(FACULTE MARITIME),0.1515225044278166
10830,3,SANTE ET PREVOYANCE,0.027726593682747748
10831,1,SANTE ET PREVOYANCE,0.2585430933811425
10831,2,INCENDIE RISQUES AGRICOLES,0.03537889556512394
10831,3,RESPONSABILITE CIVILE,0.02430854544994183
10832,1,ENGINS DE CHANTIERS,0.26617009086506327
10832,2,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.10277919049964863
10832,3,RESPONSABILITE DECENNALE,0.06280926052272211
10833,1,CREDIT STOCK,0.7162758115568065
10833,2,PACK BASIC,0.09341883750035618
10833,3,SANTE ET PREVOYANCE,0.01710617872177187
10834,1,SANTE ET PREVOYANCE,0.28301304769275515
10834,2,POLICE A ALIMENTER(FACULTE TERRESTRE),0.07181330565586024
10834,3,POLICE AU VOYAGE(CORPS DE PECHE),0.06733659922583288
10835,1,POLICE A ALIMENTER(FACULTE TERRESTRE),0.7291945116323931
10835,2,AUTOMOBILE DOUANE,0.056296934915381805
10835,3,SANTE ET PREVOYANCE,0.016836619911105685
10836,1,CARTES BANCAIRES,0.3748606897488627
10836,2,ENGINS DE CHANTIERS,0.1370124787881598
10836,3,SANTE ET PREVOYANCE,0.04383202939049267
10837,1,ENGINS DE CHANTIERS,0.48227577923470316
10837,2,PACK TOUS RISQUES SANS FRANCHISE,0.10717708581951342
10837,3,SANTE ET PREVOYANCE,0.03146709755708005
10838,1,CREDITS FONAPRA FOPRODI (AS),0.48570712155071033
10838,2,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.0920457166957139
10838,3,POLICE ABONNEMENT(CORPS DE PECHE),0.043730584220742386
10839,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (AS),0.5112639153911428
10839,2,TOUS RISQUES MONTAGE,0.22414800138084257
10839,3,SANTE ET PREVOYANCE,0.022015401615795755
10840,1,OMNICANAL AUTOMOBILE PACK2,0.7294995238901003
10840,2,SANTE ET PREVOYANCE,0.020297402010798944
10840,3,POLICE AU VOYAGE(CORPS DE CONSTRUCTION NAVAL),0.014328812589967438
10841,1,ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON (AS),0.5113075516682956
10841,2,SANTE ET PREVOYANCE,0.20690626584548177
10841,3,INCENDIE LOGEMENTS  BTE,0.009830084978204616
10842,1,ENGINS DE CHANTIERS,0.5205416302410891
10842,2,SANTE ET PREVOYANCE,0.15569712929379226
10842,3,POLICE A ALIMENTER(CORPS DE CONSTRUCTION NAVAL),0.06623467441696393
10843,1,MULTIRISQUES INFORMATIQUES,0.34475480787960916
10843,2,OMNICANAL AUTOMOBILE PACK1,0.31491598400389276
10843,3,SANTE ET PREVOYANCE,0.024340670541103195
10844,1,MULTIRISQUES HABITATIONS OCCUPANT (SALIM),0.6055946156229042
10844,2,POLICE ABONNEMENT(FACULTE AERIEN),0.32962198552309635
10844,3,SANTE ET PREVOYANCE,0.00479291397866992
10845,1,TOUS RISQUES CHANTIER,0.3691570024885789
10845,2,SANTE ET PREVOYANCE,0.22710816898621322
10845,3,MULTIRISQUES HABITATIONS OCCUPANT (BH),0.040557652698212786
10846,1,RESPONSABILITE DECENNALE,0.5459370138050156
10846,2,POLICE ABONNEMENT(CORPS DE CONSTRUCTION NAVAL),0.17916257424889787
10846,3,SANTE ET PREVOYANCE,0.022161713075285697
10847,1,SANTE ET PREVOYANCE,0.5825936844580435
10847,2,MULTIRISQUES INFORMATIQUES,0.03727848473640817
10847,3,PACK TOUS RISQUES AVEC FRANCHISE,0.01939679673766964
10848,1,SANTE ET PREVOYANCE,0.07634255968952239
10848,2,ASSISTANCE DES VEHICULES,0.044955776629147064
10848,3,INCENDIE AUTRES,0.03831117671484121
10849,1,MULTIRISQUES HABITATIONS OCCUPANT (BH),0.14703104635199404
10849,2,MULTIRISQUES INFORMATIQUES,0.12868725748882237
10849,3,OMNICANAL AUTOMOBILE PACK2,0.09450347760505363
10850,1,RESPONSABILITE DECENNALE,0.4865545991911568
10850,2,SANTE ET PREVOYANCE,0.11819486903642154
10850,3,ENGINS DE CHANTIERS,0.048903741798383554
10851,1,SANTE ET PREVOYANCE,0.3215457244118695
10851,2,AUTOMOBILE LEASING,0.15756603054239812
10851,3,MULTIRISQUES HABITATIONS OCCUPANT,0.020207817390452246
10852,1,MULTIRISQUES HABITATIONS OCCUPANT (BH),0.645084518584119
10852,2,AUTOMOBILE DOUANE,0.10492067177706253
10852,3,POLICE A ALIMENTER(FACULTE TERRESTRE),0.044430139856073844
10853,1,SANTE ET PREVOYANCE,0.41586619901481453
10853,2,TOUS RISQUES CHANTIER,0.269126219993677
10853,3,CREDITS-COLLECTIFS -B.H- (AS),0.009985775597570757
10854,1,SANTE ET PREVOYANCE,0.15591823763251278
10854,2,TRANSPORT CORPS AVIATION,0.13074074930268328
10854,3,MULTIRISQUES INFORMATIQUES,0.12152605098033549
10855,1,OMNICANAL AUTOMOBILE PACK3,0.39264223432349227
10855,2,SANTE ET PREVOYANCE,0.2497567910891005
10855,3,POLICE ABONNEMENT(CORPS DE PECHE),0.06581046236514917
10856,1,AUTOMOBILE TUNISIE TELECOM,0.563003945300336
10856,2,TOUS RISQUES CHANTIER,0.11018566493839348
10856,3,SANTE ET PREVOYANCE,0.0745610658990816
10857,1,POLICE AU VOYAGE(FACULTE MARITIME),0.7836687872506123
10857,2,POLICE ABONNEMENT(CORPS DE CONSTRUCTION NAVAL),0.06156446272477253
10857,3,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.031305692785065134
